localId,project,on_crash_log,on_crash_loc_match,patch_source,matched_files,overlap_files,crash_locations,ignored_frames
42527438,harfbuzz,1,1,https://github.com/harfbuzz/harfbuzz/commit/fd3eb2c6723c3ce241011f1d3429e48c3226af1c.patch,src/hb-ot-var-gvar-table.hh,src/hb-ot-var-gvar-table.hh,"/src/harfbuzz/src/hb-algs.hh:137:operator unsigned short;/src/harfbuzz/src/hb-open-type.hh:68:operator unsigned int;/src/harfbuzz/src/hb-ot-var-common.hh:1629:has_data;/src/harfbuzz/src/hb-ot-var-gvar-table.hh:95:OT::glyph_variations_t::create_from_glyphs_var_data(unsigned int, hb_array_t<OT::HBFixed<OT::IntType<short, 2u>, 14u> const>, hb_subset_plan_t const*, hb_hashmap_t<unsigned int, hb_array_t<char const>, false> const&);/src/harfbuzz/src/hb-ot-var-gvar-table.hh:333:OT::gvar::decompile_glyph_variations(hb_subset_plan_t const*, OT::glyph_variations_t&) const;/src/harfbuzz/src/hb-ot-var-gvar-table.hh:385:OT::gvar::instantiate(hb_subset_context_t*) const;/src/harfbuzz/src/hb-ot-var-gvar-table.hh:405:OT::gvar::subset(hb_subset_context_t*) const;/src/harfbuzz/src/hb-subset.cc:280:bool _try_subset<OT::gvar>(OT::gvar const*, hb_vector_t<char, false>*, hb_subset_context_t*);/src/harfbuzz/src/hb-subset.cc:345:_subset<const OT::gvar>;/src/harfbuzz/src/hb-subset.cc:513:_subset_table;/src/harfbuzz/src/hb-subset.cc:671:hb_subset_plan_execute_or_fail;/src/harfbuzz/src/hb-subset.cc:597:hb_subset_or_fail;/src/harfbuzz/test/fuzzing/hb-subset-fuzzer.cc:26:trySubset(hb_face_t*, unsigned int const*, int, unsigned int, hb_subset_input_t*)",5
42527452,ntopng,1,0,https://github.com/ntop/ntopng/commit/d31de871d3bc8e9a24bace37cf9b480867705ab3.patch,src/Flow.cpp,,"/src/ntopng/src/Flow.cpp:5516:Flow::setBittorrentHash(char*);/src/ntopng/src/Flow.cpp:5534:Flow::dissectBittorrent(char*, unsigned short);/src/ntopng/src/NetworkInterface.cpp:2145:NetworkInterface::processPacket(unsigned int, bool, timeval const*, unsigned long, ndpi_ethhdr*, unsigned short, ndpi_iphdr*, ndpi_ipv6hdr*, unsigned short, unsigned short, unsigned int, pcap_pkthdr const*, unsigned char const*, unsigned short*, Host**, Host**, Flow**);/src/ntopng/src/NetworkInterface.cpp:2820:NetworkInterface::dissectPacket(unsigned int, bool, unsigned char*, pcap_pkthdr const*, unsigned char const*, unsigned short*, Host**, Host**, Flow**);/src/aflplusplus/utils/aflpp_driver/aflpp_driver.c:318:main;/src/libpcap-1.9.1/sf-pcap.c:426:grow_buffer;/src/libpcap-1.9.1/sf-pcap.c:604:pcap_next_packet",3
42527467,opensc,1,0,https://github.com/OpenSC/OpenSC/commit/fa8ad362852dbefad5b6796c32f2a33859b8a8e0.patch,src/libopensc/card-idprime.c,,/src/opensc/src/libopensc/log.c:276:sc_color_fprintf_va;/src/opensc/src/libopensc/log.c:145:sc_do_log_va;/src/opensc/src/libopensc/log.c:58:sc_do_log;/src/opensc/src/libopensc/card-idprime.c:317:idprime_process_containermap;/src/opensc/src/libopensc/card-idprime.c:552:idprime_init;/src/opensc/src/libopensc/card.c:358:sc_connect_card;/src/opensc/src/tests/fuzzing/fuzzer_reader.c:205:fuzz_connect_card;/src/opensc/src/tests/fuzzing/fuzz_pkcs15_crypt.c:48:fuzz_util_connect_card;/src/opensc/src/tools/pkcs15-crypt.c:489:_main,6
42527497,binutils-gdb,1,-1,,,,/src/binutils-gdb/bfd/coffcode.h:963:fill_comdat_hash;/src/binutils-gdb/bfd/coffcode.h:1103:handle_COMDAT;/src/binutils-gdb/bfd/coffcode.h:1312:styp_to_sec_flags;/src/binutils-gdb/bfd/coffgen.c:210:make_a_section_from_file;/src/binutils-gdb/bfd/coffgen.c:368:coff_real_object_p;/src/binutils-gdb/bfd/coffgen.c:446:coff_object_p;/src/binutils-gdb/bfd/format.c:431:bfd_check_format_matches;/src/binutils-gdb/bfd/format.c:94:bfd_check_format;/src/binutils-gdb/bfd/libbfd.c:290:bfd_malloc;/src/binutils-gdb/bfd/libbfd.h:913:_bfd_malloc_and_read;/src/binutils-gdb/bfd/coffgen.c:1718:_bfd_coff_get_external_symbols;/src/binutils-gdb/bfd/coffcode.h:887:fill_comdat_hash;/src/binutils-gdb/bfd/coffcode.h:1103:handle_COMDAT;/src/binutils-gdb/bfd/coffcode.h:1312:styp_to_sec_flags;/src/binutils-gdb/bfd/coffgen.c:210:make_a_section_from_file;/src/binutils-gdb/bfd/coffgen.c:368:coff_real_object_p;/src/binutils-gdb/bfd/coffgen.c:446:coff_object_p;/src/binutils-gdb/bfd/format.c:431:bfd_check_format_matches;/src/binutils-gdb/bfd/format.c:94:bfd_check_format,12
42527518,opensc,1,1,https://github.com/OpenSC/OpenSC/commit/2a4921ab23fd0853f327517636c50de947548161.patch,src/libopensc/iasecc-sdo.c,src/libopensc/iasecc-sdo.c,/src/opensc/src/libopensc/iasecc-sdo.c:220:iasecc_crt_parse;/src/opensc/src/libopensc/iasecc-sdo.c:371:iasecc_se_parse;/src/opensc/src/libopensc/card-iasecc.c:1746:iasecc_se_get_info;/src/opensc/src/libopensc/card-iasecc.c:1973:iasecc_se_at_to_chv_reference;/src/opensc/src/libopensc/card-iasecc.c:2050:iasecc_pin_verify;/src/opensc/src/libopensc/card-iasecc.c:2542:iasecc_pin_cmd;/src/opensc/src/libopensc/sec.c:212:sc_pin_cmd;/src/opensc/src/pkcs15init/pkcs15-lib.c:3924:sc_pkcs15init_verify_secret;/src/opensc/src/pkcs15init/pkcs15-lib.c:3987:sc_pkcs15init_authenticate;/src/opensc/src/pkcs15init/pkcs15-iasecc.c:1790:iasecc_store_data_object;/src/opensc/src/pkcs15init/pkcs15-iasecc.c:1847:iasecc_emu_store_data;/src/opensc/src/pkcs15init/pkcs15-lib.c:2355:sc_pkcs15init_store_data;/src/opensc/src/pkcs15init/pkcs15-lib.c:2245:sc_pkcs15init_store_data_object;/src/opensc/src/tests/fuzzing/fuzz_pkcs15init.c:178:do_store_data_object,1
42527523,librawspeed,1,0,https://github.com/darktable-org/rawspeed/commit/b79d3f2ab9df07be675d262474a70f59eae55a66.patch,src/librawspeed/decoders/DngDecoder.cpp,,"/src/librawspeed/src/librawspeed/adt/NotARational.h:40:rawspeed::NotARational<int>::operator float<float, true>() const;/src/librawspeed/src/librawspeed/decoders/DngDecoder.cpp:694:rawspeed::DngDecoder::decodeMetaDataInternal(rawspeed::CameraMetaData const*);/src/librawspeed/src/librawspeed/decoders/RawDecoder.cpp:318:rawspeed::RawDecoder::decodeMetaData(rawspeed::CameraMetaData const*);/src/aflplusplus/utils/aflpp_driver/aflpp_driver.c:300:main;/usr/local/include/c++/v1/__memory/allocator.h:105:std::__1::allocator<rawspeed::NotARational<int> >::allocate(unsigned long);/usr/local/include/c++/v1/__memory/allocator_traits.h:262:std::__1::allocator_traits<std::__1::allocator<rawspeed::NotARational<int> > >::allocate(std::__1::allocator<rawspeed::NotARational<int> >&, unsigned long);/src/librawspeed/src/librawspeed/decoders/DngDecoder.cpp:276:rawspeed::DngDecoder::parseColorMatrix() const;/src/librawspeed/src/librawspeed/decoders/DngDecoder.cpp:665:rawspeed::DngDecoder::decodeMetaDataInternal(rawspeed::CameraMetaData const*);/src/librawspeed/src/librawspeed/decoders/RawDecoder.cpp:318:rawspeed::RawDecoder::decodeMetaData(rawspeed::CameraMetaData const*)",5
42527526,hdf5,1,0,https://github.com/HDFGroup/hdf5/commit/ce53bc020d37e10a06a59501c45f1ab82539f0c5.patch,src/H5Ocache.c,,/src/hdf5/src/H5Ochunk.c:185:H5O__chunk_protect;/src/hdf5/src/H5Ochunk.c:376:H5O__chunk_delete;/src/hdf5/src/H5Ocont.c:227:H5O__cont_delete;/src/hdf5/src/H5Omessage.c:2005:H5O__delete_mesg;/src/hdf5/src/H5Oalloc.c:1369:H5O__release_mesg;/src/hdf5/src/H5Oalloc.c:2187:H5O__remove_empty_chunks;/src/hdf5/src/H5Oalloc.c:2067:H5O__merge_null;/src/hdf5/src/H5Oalloc.c:2332:H5O__condense_header;/src/hdf5/src/H5Omessage.c:1266:H5O__msg_iterate_real;/src/hdf5/src/H5Omessage.c:1109:H5O__msg_remove_real;/src/hdf5/src/H5Omessage.c:940:H5O_msg_remove;/src/hdf5/src/H5Fsuper.c:1811:H5F__super_ext_remove_msg;/src/hdf5/src/H5MF.c:2813:H5MF_settle_raw_data_fsm;/src/hdf5/src/H5C.c:1131:H5C_flush_cache;/src/hdf5/src/H5AC.c:681:H5AC_flush;/src/hdf5/src/H5Fint.c:2182:H5F__flush_phase2;/src/hdf5/src/H5Fint.c:1390:H5F__dest;/src/hdf5/src/H5Fint.c:2521:H5F_try_close;/src/hdf5/src/H5Fint.c:2323:H5F__close;/src/hdf5/src/H5VLnative_file.c:782:H5VL__native_file_close;/src/hdf5/src/H5VLcallback.c:4309:H5VL__file_close;/src/hdf5/src/H5VLcallback.c:4340:H5VL_file_close;/src/hdf5/src/H5Fint.c:215:H5F__close_cb;/src/hdf5/src/H5Iint.c:1034:H5I__dec_ref;/src/hdf5/src/H5Iint.c:1106:H5I__dec_app_ref;/src/hdf5/src/H5Iint.c:1154:H5I_dec_app_ref;/src/hdf5/src/H5F.c:1059:H5Fclose;/src/aflplusplus/utils/aflpp_driver/aflpp_driver.c:318:main;/src/hdf5/src/H5FL.c:237:H5FL__malloc;/src/hdf5/src/H5FL.c:888:H5FL_blk_malloc;/src/hdf5/src/H5FL.c:1119:H5FL_blk_realloc;/src/hdf5/src/H5Ocache.c:1306:H5O__chunk_deserialize;/src/hdf5/src/H5Ocache.c:765:H5O__cache_chk_deserialize;/src/hdf5/src/H5C.c:7298:H5C__load_entry;/src/hdf5/src/H5C.c:2330:H5C_protect;/src/hdf5/src/H5AC.c:1394:H5AC_protect;/src/hdf5/src/H5Oint.c:1084:H5O_protect;/src/hdf5/src/H5Omessage.c:843:H5O_msg_exists;/src/hdf5/src/H5Fsuper.c:711:H5F__super_read;/src/hdf5/src/H5Fint.c:1964:H5F_open;/src/hdf5/src/H5VLnative_file.c:127:H5VL__native_file_open;/src/hdf5/src/H5VLcallback.c:3674:H5VL__file_open;/src/hdf5/src/H5VLcallback.c:3823:H5VL_file_open;/src/hdf5/src/H5F.c:794:H5F__open_api_common;/src/hdf5/src/H5F.c:835:H5Fopen,5
42527533,irssi,1,0,https://github.com/irssi/irssi/commit/e32e9d63c67ab95ef0576154680a6c52334b97af.patch,src/fe-common/core/themes.c,,/src/irssi/src/fe-common/core/themes.c:475:theme_format_expand_abstract;/src/irssi/src/fe-common/core/themes.c:548:theme_format_expand_data;/src/irssi/src/fe-common/core/themes.c:639:theme_format_expand;/src/irssi/src/fe-common/core/themes.c:779:theme_init_module;/src/irssi/src/fe-common/core/themes.c:1029:theme_read;/src/irssi/src/fe-common/core/themes.c:934:theme_load;/src/llvm/projects/compiler-rt/lib/asan/asan_malloc_linux.cc:107:realloc,3
42527540,libxaac,1,1,https://github.com/ittiam-systems/libxaac/commit/3479c64b9044c4dfdcb914ad1296216b235696ec.patch,decoder/ixheaacd_mps_bitdec.c;decoder/ixheaacd_mps_res_pns_js_thumb.c,decoder/ixheaacd_mps_res_pns_js_thumb.c,"/src/libxaac/decoder/ixheaacd_mps_res_pns_js_thumb.c:65:ixheaacd_res_tns_decode_coeffs_32x16;/src/libxaac/decoder/ixheaacd_mps_res_pns_js_thumb.c:104:ixheaacd_res_ctns_apply;/src/libxaac/decoder/ixheaacd_mps_bitdec.c:573:ixheaacd_parse_residual_data;/src/libxaac/decoder/ixheaacd_mps_bitdec.c:697:ixheaacd_parse_extension_frame;/src/libxaac/decoder/ixheaacd_mps_bitdec.c:1129:ixheaacd_parse_frame;/src/libxaac/decoder/ixheaacd_mps_dec.c:2089:ixheaacd_heaac_mps_apply;/src/libxaac/decoder/ixheaacd_api.c:3674:ixheaacd_dec_execute;/src/libxaac/decoder/ixheaacd_api.c:982:ixheaacd_dec_api;/src/libxaac/fuzzer/xaac_dec_fuzzer.cpp:656:Codec::decodeXAACStream(unsigned char*, unsigned int, int*, int*);/src/aflplusplus/utils/aflpp_driver/aflpp_driver.c:300:main",2
42527542,libredwg,1,0,https://github.com/LibreDWG/libredwg/commit/3a37ad736c87393c9f88396f03f0ba69a54fcf9b.patch,src/bits.c,,/src/libredwg/src/out_json.c:1429:json_cquote;/src/libredwg/src/out_json.c:1991:json_header_write;/src/libredwg/src/out_json.c:2531:dwg_write_json;/src/libredwg/src/bits.c:3009:bit_TV_to_utf8;/src/libredwg/src/out_json.c:1429:json_cquote;/src/libredwg/src/out_json.c:1991:json_header_write;/src/libredwg/src/out_json.c:2531:dwg_write_json;/src/libredwg/src/bits.c:3009:bit_TV_to_utf8;/src/libredwg/src/out_json.c:1429:json_cquote;/src/libredwg/src/out_json.c:1991:json_header_write;/src/libredwg/src/out_json.c:2531:dwg_write_json,18
42527545,PcapPlusPlus,1,1,https://github.com/seladb/PcapPlusPlus/commit/6986e81f6fa441a56c4effe2bf2f177ca892255e.patch,Packet++/header/NflogLayer.h,Packet++/header/NflogLayer.h,"/src/PcapPlusPlus/Packet++/header/NflogLayer.h:117:assign;/src/PcapPlusPlus/Packet++/header/TLVData.h:296:getNextTLVRecord;/src/PcapPlusPlus/Packet++/header/TLVData.h:321:getTLVRecord;/src/PcapPlusPlus/Packet++/src/NflogLayer.cpp:38:getTlvByType;/src/PcapPlusPlus/Packet++/src/NflogLayer.cpp:50:pcpp::NflogLayer::parseNextLayer();/src/PcapPlusPlus/Packet++/src/Packet.cpp:81:pcpp::Packet::setRawPacket(pcpp::RawPacket*, bool, unsigned long, pcpp::OsiModelLayer)",5
42527547,binutils-gdb,1,-1,,,,/src/binutils-gdb/bfd/coffcode.h:963:fill_comdat_hash;/src/binutils-gdb/bfd/coffcode.h:1103:handle_COMDAT;/src/binutils-gdb/bfd/coffcode.h:1312:styp_to_sec_flags;/src/binutils-gdb/bfd/coffgen.c:210:make_a_section_from_file;/src/binutils-gdb/bfd/coffgen.c:368:coff_real_object_p;/src/binutils-gdb/bfd/coffgen.c:446:coff_object_p;/src/binutils-gdb/bfd/format.c:431:bfd_check_format_matches;/src/binutils-gdb/bfd/format.c:94:bfd_check_format;/src/aflplusplus/utils/aflpp_driver/aflpp_driver.c:300:main,3
42527550,libxaac,1,0,https://github.com/ittiam-systems/libxaac/commit/cd91e1af765486ea6aad21e258b3a23294fa291d.patch,encoder/ixheaace_api.c,,"/src/libxaac/encoder/ixheaace_api.c:3252:iusace_process;/src/libxaac/encoder/ixheaace_api.c:3580:ixheaace_process;/src/libxaac/fuzzer/xaac_enc_fuzzer.cpp:41:malloc_global(unsigned int, unsigned int);/src/libxaac/encoder/ixheaace_api.c:1422:ixheaace_alloc_and_assign_mem;/src/libxaac/encoder/ixheaace_api.c:3365:ixheaace_allocate;/src/libxaac/encoder/ixheaace_api.c:3558:ixheaace_create",11
42527562,ntopng,1,1,https://github.com/ntop/ntopng/commit/8397540abaf6906979da66b718195d6ed5587861.patch,src/ICMPinfo.cpp,src/ICMPinfo.cpp,"/src/ntopng/src/ICMPinfo.cpp:118:ICMPinfo::dissectICMP(unsigned short, unsigned char const*);/src/ntopng/src/NetworkInterface.cpp:1824:NetworkInterface::processPacket(unsigned int, bool, timeval const*, unsigned long, ndpi_ethhdr*, unsigned short, ndpi_iphdr*, ndpi_ipv6hdr*, unsigned short, unsigned short, unsigned int, pcap_pkthdr const*, unsigned char const*, unsigned short*, Host**, Host**, Flow**);/src/ntopng/src/NetworkInterface.cpp:2973:NetworkInterface::dissectPacket(unsigned int, bool, unsigned char*, pcap_pkthdr const*, unsigned char const*, unsigned short*, Host**, Host**, Flow**);/src/aflplusplus/utils/aflpp_driver/aflpp_driver.c:318:main;/src/libpcap-1.9.1/sf-pcap.c:426:grow_buffer;/src/libpcap-1.9.1/sf-pcap.c:604:pcap_next_packet",3
42527613,ndpi,1,1,https://github.com/ntop/nDPI/commit/19381f330ae735d361d9e765148be5e14478256d.patch,src/lib/ndpi_main.c,src/lib/ndpi_main.c,/src/ndpi/src/lib/ndpi_domain_classify.c:394:ndpi_domain_classify_contains;/src/ndpi/src/lib/ndpi_main.c:3405:ndpi_match_custom_category;/src/ndpi/src/lib/ndpi_main.c:3457:ndpi_get_custom_category_match;/src/ndpi/src/lib/ndpi_main.c:8995:ndpi_match_host_subprotocol;/src/ndpi/src/lib/protocols/http.c:477:ndpi_http_parse_subprotocol;/src/ndpi/src/lib/protocols/http.c:962:check_content_type_and_change_protocol;/src/ndpi/src/lib/protocols/http.c:1278:process_request;/src/ndpi/src/lib/protocols/http.c:1396:ndpi_check_http_tcp;/src/ndpi/src/lib/protocols/http.c:1470:ndpi_search_http_tcp;/src/ndpi/src/lib/ndpi_main.c:6202:check_ndpi_detection_func;/src/ndpi/src/lib/ndpi_main.c:7291:ndpi_internal_detection_process_packet;/src/ndpi/src/lib/ndpi_main.c:7464:ndpi_detection_process_packet,10
42527635,libredwg,1,-1,https://github.com/LibreDWG/libredwg/commit/b01634c896c29bb3a778daeef9e13ef115995610.patch,,,/src/libredwg/src/out_dxf.c:1186:cquote;/src/libredwg/src/out_dxf.c:1243:dxf_fixup_string;/src/libredwg/src/out_dxf.c:3757:dwg_write_dxf;/src/libredwg/src/bits.c:1707:bit_read_TV;/src/libredwg/src/decode.c:505:decode_R13_R2000;/src/libredwg/src/decode.c:228:dwg_decode,13
42527636,libxaac,1,0,https://github.com/ittiam-systems/libxaac/commit/112fe0d0dba0531cf540eaeefc21397982ad47da.patch,encoder/ixheaace_fd_qc_adjthr.c,,/src/libxaac/encoder/ixheaace_fd_qc_adjthr.c:1132:iusace_calc_sfb_dist;/src/libxaac/encoder/ixheaace_fd_qc_adjthr.c:1163:iusace_improve_scf;/src/libxaac/encoder/ixheaace_fd_qc_adjthr.c:1626:iusace_estimate_scfs_chan;/src/libxaac/encoder/ixheaace_fd_quant.c:520:iusace_quantize_spec;/src/libxaac/encoder/ixheaace_fd_enc.c:96:iusace_fd_encode;/src/libxaac/encoder/iusace_enc_main.c:1288:ixheaace_usac_encode;/src/libxaac/encoder/ixheaace_api.c:3243:iusace_process;/src/libxaac/encoder/ixheaace_api.c:3580:ixheaace_process,1
42527642,curl,1,0,https://github.com/curl/curl/commit/b8dabfb1e1ec98b0d5be9369fc9a9c4b44b2c8cf.patch,lib/http_aws_sigv4.c,,"/src/curl/lib/memdebug.c:297:curl_dbg_free;/src/curl/lib/slist.c:142:curl_slist_free_all;/src/curl_fuzzer/curl_fuzzer.cc:259:fuzz_terminate_fuzz_data(fuzz_data*);/src/curl/lib/memdebug.c:297:curl_dbg_free;/src/curl/lib/http_aws_sigv4.c:643:Curl_output_aws_sigv4;/src/curl/lib/http.c:732:output_auth_headers;/src/curl/lib/http.c:916:Curl_http_output_auth;/src/curl/lib/http.c:3196:Curl_http;/src/curl/lib/multi.c:1625:multi_do;/src/curl/lib/multi.c:2221:multi_runsingle;/src/curl/lib/multi.c:2765:curl_multi_perform;/src/curl_fuzzer/curl_fuzzer.cc:341:fuzz_handle_transfer(fuzz_data*);/src/curl/lib/memdebug.c:146:curl_dbg_malloc;/src/curl/lib/memdebug.c:200:curl_dbg_strdup;/src/curl/lib/slist.c:94:curl_slist_append;/src/curl_fuzzer/curl_fuzzer_tlv.cc:151:fuzz_parse_tlv(fuzz_data*, tlv*)",18
42527699,imagemagick,1,0,https://github.com/imagemagick/imagemagick/commit/7a98246a075d55f2eb5bad40028a28f3cfdd97c1.patch,MagickCore/string.c,,"/src/imagemagick/MagickCore/profile.c:2122:SyncImageProfiles;/src/imagemagick/MagickCore/constitute.c:1053:WriteImage;/src/imagemagick/MagickCore/constitute.c:1333:WriteImages;/src/imagemagick/MagickCore/blob.c:2304:ImagesToBlob;/src/imagemagick/Magick++/lib/Image.cpp:4887:Magick::Image::write(Magick::Blob*, std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> > const&);/src/llvm/projects/compiler-rt/lib/msan/msan_interceptors.cc:1520:__msan_memcpy.part.49;/src/imagemagick/MagickCore/string.c:331:CloneStringInfo;/src/imagemagick/MagickCore/splay-tree.c:373:CloneSplayTree;/src/imagemagick/MagickCore/profile.c:154:CloneImageProfiles;/src/imagemagick/coders/gif.c:1255:ReadGIFImage;/src/imagemagick/MagickCore/constitute.c:497:ReadImage;/src/imagemagick/MagickCore/blob.c:466:BlobToImage;/src/imagemagick/Magick++/lib/Image.cpp:4008:Magick::Image::read(Magick::Blob const&);/src/llvm/projects/compiler-rt/lib/msan/msan_interceptors.cc:1520:__msan_memcpy.part.49;/src/imagemagick/MagickCore/string.c:331:CloneStringInfo;/src/imagemagick/MagickCore/profile.c:1464:WriteTo8BimProfile;/src/imagemagick/MagickCore/profile.c:1647:SetImageProfileInternal;/src/imagemagick/coders/gif.c:1215:ReadGIFImage;/src/imagemagick/MagickCore/constitute.c:497:ReadImage;/src/imagemagick/MagickCore/blob.c:466:BlobToImage;/src/imagemagick/Magick++/lib/Image.cpp:4008:Magick::Image::read(Magick::Blob const&);/src/llvm/projects/compiler-rt/lib/msan/msan_interceptors.cc:939:malloc;/src/imagemagick/MagickCore/memory.c:541:AcquireQuantumMemory;/src/imagemagick/MagickCore/string.c:181:AcquireStringInfo;/src/imagemagick/MagickCore/profile.c:1454:WriteTo8BimProfile;/src/imagemagick/MagickCore/profile.c:1647:SetImageProfileInternal;/src/imagemagick/coders/gif.c:1215:ReadGIFImage;/src/imagemagick/MagickCore/constitute.c:497:ReadImage;/src/imagemagick/MagickCore/blob.c:466:BlobToImage;/src/imagemagick/Magick++/lib/Image.cpp:4008:Magick::Image::read(Magick::Blob const&)",20
42527736,php-src,1,0,https://github.com/php/php-src/commit/64ebadcac5ca57c686f31695eb8076e164ce1cd1.patch,ext/standard/file.c,,/src/php-src/ext/standard/file.c:2150:php_fgetcsv;/src/php-src/ext/standard/string.c:5145:zif_str_getcsv;/src/php-src/Zend/zend_execute.c:3858:execute_internal;/src/php-src/sapi/fuzzer/fuzzer-execute-common.h:95:fuzzer_execute_internal;/src/php-src/sapi/fuzzer/fuzzer-execute-common.h:57:fuzzer_execute_ex;/src/php-src/Zend/zend_vm_execute.h:61583:zend_execute;/src/php-src/sapi/fuzzer/fuzzer-sapi.c:276:fuzzer_do_request_from_buffer,2
42527741,libxaac,1,1,https://github.com/ittiam-systems/libxaac/commit/62c8372f6b2506bf96f962f09497f88491d0d96e.patch,encoder/ixheaace_fd_qc_adjthr.c,encoder/ixheaace_fd_qc_adjthr.c,/src/libxaac/encoder/ixheaace_fd_qc_adjthr.c:1135:iusace_calc_sfb_dist;/src/libxaac/encoder/ixheaace_fd_qc_adjthr.c:1219:iusace_improve_scf;/src/libxaac/encoder/ixheaace_fd_qc_adjthr.c:1629:iusace_estimate_scfs_chan;/src/libxaac/encoder/ixheaace_fd_quant.c:520:iusace_quantize_spec;/src/libxaac/encoder/ixheaace_fd_enc.c:96:iusace_fd_encode;/src/libxaac/encoder/iusace_enc_main.c:1288:ixheaace_usac_encode;/src/libxaac/encoder/ixheaace_api.c:3244:iusace_process;/src/libxaac/encoder/ixheaace_api.c:3581:ixheaace_process,5
42527759,quickjs,1,0,https://github.com/bellard/quickjs/commit/7645ce5f632b34b228f39bb9868801d484d76791.patch,quickjs.c,,/src/quickjs/quickjs.c:6521:build_backtrace;/src/quickjs/quickjs.c:18667:JS_CallInternal;/src/quickjs/quickjs.c:18715:JS_Call;/src/quickjs/quickjs.c:37678:js_function_apply;/src/quickjs/quickjs.c:16720:JS_CallInternal;/src/quickjs/quickjs.c:18722:JS_CallFree;/src/quickjs/quickjs.c:33522:JS_EvalFunctionInternal;/src/quickjs/quickjs.c:33676:__JS_EvalInternal;/src/quickjs/quickjs.c:33694:JS_EvalInternal;/src/quickjs/quickjs.c:33725:JS_EvalThis;/src/quickjs/quickjs.c:33733:JS_Eval;/src/quickjs/quickjs.c:16201:JS_CallInternal,5
42527767,gdal,1,0,https://github.com/OSGeo/gdal/commit/aa9b7713a35e0885fa038ed7ab391d215bcfa3eb.patch,gdal/ogr/ogrsf_frmts/dxf/ogrdxflayer.cpp,,"/src/gdal/gdal/ogr/ogrsf_frmts/dxf/ogrdxflayer.cpp:1476:OGRDXFLayer::TranslatePOLYLINE();/src/gdal/gdal/ogr/ogrsf_frmts/dxf/ogrdxflayer.cpp:3420:OGRDXFLayer::GetNextUnfilteredFeature();/src/gdal/gdal/ogr/ogrsf_frmts/dxf/ogrdxf_blockmap.cpp:128:OGRDXFDataSource::ReadBlocksSection();/src/gdal/gdal/ogr/ogrsf_frmts/dxf/ogrdxfdatasource.cpp:277:OGRDXFDataSource::Open(char const*, int);/src/gdal/gdal/ogr/ogrsf_frmts/dxf/ogrdxfdriver.cpp:90:OGRDXFDriverOpen(GDALOpenInfo*);/src/gdal/gdal/gcore/gdaldataset.cpp:2823:GDALOpenEx;/src/gdal/gdal/ogr/ogrsf_frmts/generic/ogrsfdriverregistrar.cpp:113:OGROpen",5
42527782,serenity,1,0,https://github.com/SerenityOS/serenity/commit/9e3ee0e2b589ec8b28b27a72232a76e5d57e294b.patch,Userland/Libraries/LibGfx/ImageFormats/ILBMLoader.cpp,,/src/serenity/Userland/Libraries/LibGfx/ImageFormats/ILBMLoader.cpp:270:decode_bmhd_chunk;/src/serenity/Userland/Libraries/LibGfx/ImageFormats/ILBMLoader.cpp:313:Gfx::ILBMImageDecoderPlugin::create(AK::Span<unsigned char const>),10
42527789,imagemagick,1,0,https://github.com/imagemagick/imagemagick/commit/ff0cea4290cb1421cb174f2f26ca03789377a6fb.patch,MagickCore/color.c,,/src/imagemagick/MagickCore/color.c:2385:QueryColorCompliance;/src/imagemagick/MagickCore/property.c:4062:SetImageProperty;/src/imagemagick/MagickCore/constitute.c:497:ReadImage;/src/imagemagick/MagickCore/blob.c:466:BlobToImage;/src/imagemagick/Magick++/lib/Image.cpp:4008:Magick::Image::read(Magick::Blob const&),3
42527808,kimageformats,1,1,git,src/imageformats/hdr.cpp,src/imageformats/hdr.cpp,"/src/kimageformats/src/imageformats/hdr.cpp:56:(anonymous namespace)::Read_Old_Line(unsigned char*, int, QDataStream&);/src/kimageformats/src/imageformats/hdr.cpp:110:LoadHDR;/src/kimageformats/src/imageformats/hdr.cpp:239:HDRHandler::read(QImage*);/src/qtbase/src/corelib/tools/qarraydata.cpp:218:QArrayData::allocate(unsigned long, unsigned long, unsigned long, QFlags<QArrayData::AllocationOption>);/src/qtbase/src/corelib/tools/qarraydata.h:224:allocate;/src/qtbase/src/corelib/text/qbytearray.cpp:1800:QByteArray::resize(int);/src/kimageformats/src/imageformats/hdr.cpp:102:LoadHDR;/src/kimageformats/src/imageformats/hdr.cpp:239:HDRHandler::read(QImage*)",11
